TIN,0,1,2,3,4,5,6,7,8,9
285, 6.26446
286, 6.26446
287, 0.0509812
287, 0.000488281
288, 6.2827
289, 0.0501903
290, 6.25549
294, 6.28319
295, 4.88299
296, 4.82659
297, 6.28284
298, 6.28284
299, 6.22161
299, 0.00059802
300, 6.15801
304, 4.66583
305, 5.50207
305, 4.66545
305, 0.000345267
306, 5.55446
306, 6.28319
309, 6.28319
310, 0.000488281
313, 0.46061
313, 0.000345267
314, 5.5217
314, 0.490179
314, 6.28319
315, 5.45793
315, 6.28319
316, 0.000488281
317, 5.65839
317, 0.000488281
318, 5.65843
318, 0.000345267
319, 0.000345267
320, 4.61947
320, 6.28284
321, 4.56744
321, 3.97561
321, 6.28284
322, 3.91012
322, 0.000488281
323, 0.000488281
324, 0.00077204
326, 5.57578
326, 0.000488281
327, 5.51178
327, 6.2827
328, 6.2827
329, 0.000345267
331, 4.49003
332, 4.4899
338, 5.61999
339, 5.56929
344, 5.03179
345, 5.03179
346, 0.490961
347, 0.479446
350, 5.36523
351, 5.36529
354, 4.87569
355, 4.8117
365, 5.50597
366, 5.46288
371, 5.37525
371, 4.37182
372, 5.41132
372, 4.37184
379, 0.515209
380, 0.53217
388, 5.62992
389, 5.62839
393, 3.91057
394, 1.82537
394, 3.91065
395, 1.75772
400, 0.582276
401, 0.554386
403, 3.76206
404, 3.69807
411, 5.70384
412, 5.64728
418, 3.31421
419, 3.31422
421, 6.22854
422, 5.43235
422, 0.0105349
423, 5.43322
428, 3.16111
429, 3.09432
431, 0.387268
432, 0.379566
439, 5.54091
440, 5.49735
441, 0.541356
442, 0.471492
442, 2.71101
443, 2.75671
448, 5.50986
449, 5.56128
452, 2.70916
453, 2.64521
457, 0.0407385
458, 6.25041
465, 2.32182
466, 5.64152
466, 2.36483
467, 5.6262
471, 0.512793
472, 0.489186
476, 5.78313
476, 2.32059
477, 5.75016
477, 2.25662
488, 5.76098
489, 5.71134
492, 1.80875
493, 0.27681
493, 1.84406
494, 0.277834
498, 5.55422
499, 5.57
501, 1.83356
502, 1.76958
504, 5.10697
505, 5.04844
514, 1.44454
515, 5.69694
515, 1.43805
516, 5.65935
523, 5.5128
524, 5.53627
526, 0.371434
527, 0.394035
536, 5.6891
537, 5.64054
545, 0.501758
546, 0.46844
547, 3.79678
548, 3.76607
549, 5.59928
550, 5.65232
568, 5.67968
569, 5.62405
569, 1.35905
570, 1.33501
578, 1.2753
579, 1.21132
580, 5.50733
581, 5.52613
584, 0.299795
585, 0.297732
590, 5.67967
591, 5.65868
608, 6.01358
608, 5.68851
608, 0.533197
608, 4.46797
608, 2.08858
608, 1.13139
608, 5.48532
608, 0.000488281
609, 3.67885
609, 6.28
609, 2.44833
609, 1.78682
609, 4.50669
609, 1.35516
609, 2.07522
609, 0.305634
624, 2.58107
624, 0.536283
625, 2.62042
625, 0.600268
629, 1.54065
630, 1.52887
630, 0.728269
631, 0.687317
635, 0.632047
636, 0.696047
643, 1.28391
644, 1.23775
645, 1.19595
646, 1.13195
647, 0.238917
648, 3.39317
648, 0.20212
649, 3.39956
651, 1.14405
652, 1.10199
655, 0.0499199
656, 6.27951
656, 1.00599
657, 1.04703
659, 1.15093
660, 1.18548
665, 6.14072
666, 6.21164
668, 6.24605
669, 0.0282644
674, 1.55903
675, 1.51677
676, 1.56286
677, 1.53274
679, 1.46325
680, 1.52725
681, 0.0439516
682, 6.26314
683, 0.245419
684, 0.228733
694, 1.94325
695, 1.90117
699, 1.84498
700, 1.90898
702, 1.49132
702, 0.236024
703, 1.5248
703, 0.208566
711, 5.71101
712, 5.6572
714, 2.32498
715, 2.28237
719, 2.18637
720, 2.22837
726, 1.34736
726, 0.356238
727, 1.36813
727, 0.336489
736, 2.70836
737, 2.66677
738, 3.7838
739, 3.7198
741, 2.57077
742, 2.61322
749, 6.28319
749, 6.28319
749, 3.40644
749, 6.27937
749, 2.65361
749, 1.05662
749, 0.638167
749, 3.3998
749, 4.59568
749, 2.83722
